enu,nue,nuebar,numu,numubar,nutau,nutaubar
# Energy in GeV, Fluxes in 1/GeV/cm/s/sr
# From "Determining the fraction of cosmic-ray protons at ultra-high energies with cosmogenic neutrinos"
# A. van Vliet, et al, Phys ReV D 100, 021302 (2019)
# https://doi.org/10.1103/PhysRevD.100.021302, https://doi.org/10.48550/arXiv.1901.01899
# This specific flux is not plotted in the paper.
# In terms of the model in the paper, it corresponds to 
# gamma = 2.5, Emax = 10^20 eV, m = 3.4 and 10% protons at Ecr = 10^19.6 eV
# These numerical values were obtained from F. Schluter, and were apparently generated for the Gen2 Whitepaper.
8.913E+03,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00
1.122E+04,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00
1.413E+04,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00
1.778E+04,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00
2.239E+04,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00
2.818E+04,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00
3.548E+04,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00
4.467E+04,1.455E-22,1.455E-22,1.455E-22,1.455E-22,1.455E-22,1.455E-22
5.623E+04,1.138E-22,1.138E-22,1.138E-22,1.138E-22,1.138E-22,1.138E-22
7.079E+04,8.138E-23,8.138E-23,8.138E-23,8.138E-23,8.138E-23,8.138E-23
8.913E+04,5.422E-23,5.422E-23,5.422E-23,5.422E-23,5.422E-23,5.422E-23
1.122E+05,3.778E-23,3.778E-23,3.778E-23,3.778E-23,3.778E-23,3.778E-23
1.413E+05,2.779E-23,2.779E-23,2.779E-23,2.779E-23,2.779E-23,2.779E-23
1.778E+05,2.199E-23,2.199E-23,2.199E-23,2.199E-23,2.199E-23,2.199E-23
2.239E+05,1.975E-23,1.975E-23,1.975E-23,1.975E-23,1.975E-23,1.975E-23
2.818E+05,1.629E-23,1.629E-23,1.629E-23,1.629E-23,1.629E-23,1.629E-23
3.548E+05,1.379E-23,1.379E-23,1.379E-23,1.379E-23,1.379E-23,1.379E-23
4.467E+05,1.528E-23,1.528E-23,1.528E-23,1.528E-23,1.528E-23,1.528E-23
5.623E+05,1.361E-23,1.361E-23,1.361E-23,1.361E-23,1.361E-23,1.361E-23
7.079E+05,1.487E-23,1.487E-23,1.487E-23,1.487E-23,1.487E-23,1.487E-23
